id,strava_activity_id,activity_name,is_parkrun,distance_km,pace_min_per_km,elevation_gain,day_of_week,hour,month,contains_parkrun,contains_marathon,contains_half,contains_ultra,contains_fun_run,name_length,is_5k,is_10k,is_half_marathon,is_marathon,is_ultra,coord_count,day_of_week,day_0,day_1,day_2,day_3,day_4,day_5,day_6,hour_6,hour_7,hour_8,hour_9,hour_10,hour_other
906,7213205691,Cookies,True,4.9453000000000005,4.340821925194965,16.7,5,8,5,0,0,0,0,0,7,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
3128,7181302872,Woodies Bay Run Handicap,False,6.8667,3.987844719200392,24.0,6,7,5,0,0,0,0,0,24,0,0,0,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
4335,7181315691,Woodstock Runners Handicap Race ,False,6.804600000000001,3.75481292067131,25.7,6,7,5,0,0,0,0,0,32,0,0,0,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
726,7175899806,Morning Run - Cooks River Parkrun - 26:31,True,5.008,5.298189563365282,27.0,5,8,5,1,0,0,0,0,41,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
727,7143674350,Morning Run - SMH Half - 1:57:41,False,21.8403,5.348675002937994,231.0,6,7,5,0,0,1,0,0,32,0,0,1,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
907,7143496848,SMH HM,False,21.4455,4.915561151135048,462.3,6,6,5,0,0,0,0,0,6,0,0,1,0,0,0,6,False,False,False,False,False,False,True,True,False,False,False,False,False
728,7099428942,Morning Run - Cooks River Parkrun - 25:52,True,5.014600000000001,5.158271181483402,40.0,5,8,5,1,0,0,0,0,41,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
908,7099383638,Cookies,True,4.9719,4.277372164900072,17.0,5,8,5,0,0,0,0,0,7,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
729,7067413065,Morning Run - Sydney 10 - 48:17,False,10.0015,4.869269609558566,36.0,6,7,5,0,0,0,0,0,31,0,1,0,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
3129,7067294948,Sydney 10,False,10.0295,3.9500141249979226,25.0,6,7,5,0,0,0,0,0,9,0,1,0,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
4336,7067235837,Sydney 10,False,10.0431,3.5895291294520613,114.4,6,7,5,0,0,0,0,0,9,0,1,0,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
909,7024828516,Greenway parkrun,True,5.0028999999999995,4.180908406457589,0.0,5,8,4,1,0,0,0,0,16,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
910,6988048821,Wildflower parkrun,True,4.7747,4.865925258829525,119.5,5,8,4,1,0,0,0,0,18,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
730,6988040736,Morning Run - Cooks River Parkrun - 24:08,True,5.0035,4.826621365044469,29.0,5,8,4,1,0,0,0,0,41,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
3130,6956713657,Canberra Half Marathon,False,21.259400000000003,4.220877980250305,117.0,6,7,4,0,1,1,0,0,22,0,0,1,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
3131,6922373139,Running Stars 10K,False,9.7366,4.226321303124293,16.0,6,7,4,0,0,0,0,0,17,0,1,0,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
911,6844968552,Greenway parkrun,True,5.0011,4.282391207267734,0.0,5,8,3,1,0,0,0,0,16,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
912,6809100282,Cookies,True,4.9478,4.42284112804344,16.7,5,8,3,0,0,0,0,0,7,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
731,6773761495,Stromlo 30km,False,29.9531,6.93528660917679,803.0,5,7,3,0,0,0,0,0,12,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,True,False,False,False,False
3132,6773118319,Striders Lane Cove 10K,False,9.7204,4.39625255476455,115.0,5,7,3,0,0,0,0,0,22,0,1,0,0,0,0,5,False,False,False,False,False,True,False,False,True,False,False,False,False
913,6773604374,Stromlo 30km,False,29.8389,6.509399922025722,830.7,5,6,3,0,0,0,0,0,12,0,0,0,0,0,0,5,False,False,False,False,False,True,False,True,False,False,False,False,False
732,6737637233,Morning Run - GreenwayParkrun - 22:30,True,5.0199,4.485481118481776,6.0,5,8,2,1,0,0,0,0,37,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
3133,6708331301,Striders Equaliser trail race,False,13.7309,5.417221983506787,338.0,6,7,2,0,0,0,0,0,29,0,0,0,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
733,6680939168,Evening Run - Woodstock Runners - Monday Night Trackwork - 3km TT,False,3.0267,4.328146165791126,31.0,0,18,2,0,0,0,0,0,65,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True
734,6668195289,Morning Run - Dolls Point Parkrun - 22:37,True,4.9993,4.520632888604405,14.0,5,8,2,1,0,0,0,0,41,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
735,6631464450,Sun Run - Dee Why to Manly - 48:37,False,10.0212,4.8347503293018805,116.0,5,6,2,0,0,0,0,0,34,0,1,0,0,0,0,5,False,False,False,False,False,True,False,True,False,False,False,False,False
3134,6588328859,Woodies Magic Mile,False,1.7022,3.4073551874045354,10.0,3,19,1,0,0,0,0,0,18,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True
914,6523893650,Cookies,True,4.964,4.4688423314531285,16.7,5,8,1,0,0,0,0,0,7,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
3135,6488022603,Wentworth Common Parkrun,True,4.9498,4.18535429040904,21.0,5,8,1,1,0,0,0,0,24,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
915,6488111783,Batemans Bay parkrun,True,5.0005,4.296237042962371,8.0,5,8,1,1,0,0,0,0,20,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
916,6453342588,Batemans Bay parkrun,True,5.0004,4.256326160573821,9.5,5,7,1,1,0,0,0,0,20,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,True,False,False,False,False
917,6423870417,Cookies Christmas Covid-return parkrun,True,4.9878,4.347274015263911,16.8,5,7,12,1,0,0,0,0,38,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,True,False,False,False,False
736,6396037021,Morning Run - Casula Parkrun - 22:46,True,5.0444,4.509951629529776,21.0,5,8,12,1,0,0,0,0,36,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
737,6343891137,Morning Run - Sydney Harbour 10,False,10.1661,4.365817111117669,13.0,6,8,12,0,0,0,0,0,31,0,1,0,0,0,0,6,False,False,False,False,False,False,True,False,False,True,False,False,False
918,6343868305,Sydney Harbour 10km,False,10.1157,4.235989600324248,29.8,6,8,12,0,0,0,0,0,19,0,1,0,0,0,0,6,False,False,False,False,False,False,True,False,False,True,False,False,False
738,6320629362,Evening Run - Woodstock Runners - Magic Mile - Time = 6:09,False,1.6375,3.877862595419847,6.0,0,19,11,0,0,0,0,0,58,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True
739,6249913035,Afternoon Run - Community 3km,False,3.2302,3.725259529853673,3.0,5,16,11,0,0,0,0,0,29,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
740,6204188244,Lunch Run - 3km TT,False,3.013,3.811262307777409,17.0,2,11,11,0,0,0,0,0,18,0,0,0,0,0,0,2,False,False,True,False,False,False,False,False,False,False,False,False,True
741,6189377463,Morning Run -Bay Run Woodstock Handicap 7km,False,6.9501,4.366843642537518,24.0,6,7,10,0,0,0,0,0,43,0,0,0,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
919,6189398012,Woodies bayrun handicap,False,6.8824,4.29598202177535,25.7,6,7,10,0,0,0,0,0,23,0,0,0,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
742,6171923663,Lunch Run - 20:11,False,5.0102,4.038428272989767,19.0,2,12,10,0,0,0,0,0,17,1,0,0,0,0,0,2,False,False,True,False,False,False,False,False,False,False,False,False,True
3136,6156611070,Running Stars 5K ⭐️,False,4.8958,4.1498154881054505,7.0,6,7,10,0,0,0,0,0,19,1,0,0,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
920,6054829785,Virtual marathon,False,42.4491,5.362893441792641,61.9,6,6,10,0,1,0,0,0,16,0,0,0,1,0,0,6,False,False,False,False,False,False,True,True,False,False,False,False,False
743,6049241388,Morning Run - The Ben Faulkner 10k Invitational TT - Tempe Tim Pace Team,False,10.0171,4.419109988586183,10.0,5,7,10,0,0,0,0,0,72,0,1,0,0,0,0,5,False,False,False,False,False,True,False,False,True,False,False,False,False
744,6009515637,Lunch Run - (not) Thursday Night Trackwork - Magic Mile TT,False,1.6238,3.6129244159789793,14.0,4,12,9,0,0,0,0,0,58,0,0,0,0,0,0,4,False,False,False,False,True,False,False,False,False,False,False,False,True
745,5999268827,Afternoon Run - (not) Airport Parkrun,True,5.011100000000001,4.184044753979498,9.0,2,13,9,1,0,0,0,0,37,1,0,0,0,0,0,2,False,False,True,False,False,False,False,False,False,False,False,False,True
746,5885684385,Lunch Run - (not) Monday Night Trackwork - 3km TT,False,3.0004,4.0716793316446696,7.0,2,11,9,0,0,0,0,0,49,0,0,0,0,0,0,2,False,False,True,False,False,False,False,False,False,False,False,False,True
3137,5826287892,Richmond Harriers Virtual 5000,False,5.0009,4.01927653022456,7.0,5,12,8,0,0,0,0,0,30,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
921,5794151422,Kipchoge Challenge,False,24.3759,5.275018905284865,33.9,6,10,8,0,0,0,0,0,18,0,0,0,0,0,0,6,False,False,False,False,False,False,True,False,False,False,False,True,False
755,5492946565,Morning Run - Cooks River Parkrun - 21:58,True,4.9866,4.405139106137782,24.0,5,8,6,1,0,0,0,0,41,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
4337,5484059983,The Mile,False,1.651,3.371693922875025,7.0,3,19,6,0,0,0,0,0,8,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True
757,5453974468,Morning Run - Cooks River Parkrun - 22:41,True,5.026,4.52977848521024,27.0,5,8,6,1,0,0,0,0,41,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
922,5453879311,Cookies parkrun,True,4.9533000000000005,4.417930134119341,15.9,5,8,6,1,0,0,0,0,15,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
759,5420690736,Morning Run - The Great NOSH Footrace - 1:55:02.9,False,16.0569,7.114283163831956,386.0,6,10,6,0,0,0,0,0,49,0,0,0,0,0,0,6,False,False,False,False,False,False,True,False,False,False,False,True,False
923,5415270582,Cross Country Relay,False,3.9884,4.596663657941363,74.6,5,16,6,0,0,0,0,0,19,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
4338,5415204339,State X Country Relay ,False,4.0012,3.690559498817022,79.2,5,15,6,0,0,0,0,0,22,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
761,5414332555,Morning Run - Cooks River Parkrun - Exhibition run,True,4.9641,5.828515407291016,26.0,5,8,6,1,0,0,0,0,50,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
4339,5387539315,Woodstock Runners 3k TT,False,3.0605,3.4525948919021943,8.0,0,18,5,0,0,0,0,0,23,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True
763,5379815032,Morning Run - Woodstock Handicap #2 - Bay Run,False,6.9331000000000005,4.764583423480597,24.0,6,7,5,0,0,0,0,0,45,0,0,0,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
765,5374144704,Morning Run - Cooks River Parkrun - 22:58,True,5.025600000000001,4.57988432558633,31.0,5,8,5,1,0,0,0,0,41,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
924,5374103390,Cookies,True,4.9826999999999995,4.358413443849051,16.1,5,8,5,0,0,0,0,0,7,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
4340,5336704991,St George X Country ,False,9.6024,3.691785386986587,8.0,5,13,5,0,0,0,0,0,20,0,1,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
771,5335885258,Morning Run - Rhodes Parkrun - 21:38,True,4.9787,4.345177121202991,15.0,5,8,5,1,0,0,0,0,36,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
925,5336045472,Rhodes parkrun ,True,4.9517,4.274626222644075,7.9,5,8,5,1,0,0,0,0,15,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
926,5297859238,Cookies,True,4.9754,4.431804478031918,16.1,5,8,5,0,0,0,0,0,7,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
927,5258681810,Woodies takeover Centennial parkrun ,True,4.9948999999999995,4.434523213677951,14.6,5,7,5,1,0,0,0,0,36,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,True,False,False,False,False
772,5226537251,Morning Run - Sydney 10k - 45:30,False,9.9116,4.595625327898624,31.0,6,7,5,0,0,0,0,0,32,0,1,0,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
4341,5226501593,Sydney 10,False,10.0998,3.53802385525786,31.0,6,7,5,0,0,0,0,0,9,0,1,0,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
3138,5226417890,Sydney 10,False,9.9749,3.7143229506060207,27.0,6,7,5,0,0,0,0,0,9,0,1,0,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
928,5220308030,Cookies,True,4.9506000000000006,4.474205146850886,16.1,5,8,5,0,0,0,0,0,7,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
773,5211756599,Evening Run - Thursday Night Trackwork - 3km TT,False,3.3026,4.193665596802519,5.0,3,19,4,0,0,0,0,0,47,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True
4342,5211929413,Woodies 3k TT ,False,3.1699,3.4438520668370187,9.0,3,19,4,0,0,0,0,0,14,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True
3139,5186544999,Woodies X Country,True,5.1334,4.022675030194413,64.7,6,8,4,0,0,0,0,0,17,1,0,0,0,0,0,6,False,False,False,False,False,False,True,False,False,True,False,False,False
774,5180261133,Morning Run - Cooks River Parkrun - 24:03,True,4.9968,4.8164158394705945,28.0,5,8,4,1,0,0,0,0,41,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
776,5105128301,Morning Run - Canberra Half Marathon - 1:51:47 ,False,21.315,5.241222925951989,126.0,6,7,4,0,1,1,0,0,47,0,0,1,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
4343,5105280825,Canberra 1/2 marathon (1:21.:21 official time) ,False,21.2789,3.823035965204968,126.8,6,7,4,0,1,0,0,0,47,0,0,1,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
929,5104676942,Canberra 10km,False,10.0759,4.54715376955574,54.9,6,7,4,0,0,0,0,0,13,0,1,0,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
4395,5105069961,Canberra Marathon 2021,False,42.713800000000006,5.374921766111498,256.4,6,6,4,0,1,0,0,0,22,0,0,0,1,0,0,6,False,False,False,False,False,False,True,True,False,False,False,False,False
778,5098639143,Morning Run - Burley Griffin Parkrun ,True,4.9844,5.293181392611615,31.0,5,8,4,1,0,0,0,0,37,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
930,5058025720,Greenway parkrun ,True,5.0101,4.32127103251432,0.0,5,8,4,1,0,0,0,0,17,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
780,5058407898,Morning Run - Greenway Parkrun - 23:24,True,4.997,4.712827696617971,4.0,5,8,4,1,0,0,0,0,38,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
3140,5057761690,Striders North Head 10K,False,10.0671,3.658782900073838,55.7,5,7,4,0,0,0,0,0,23,0,1,0,0,0,0,5,False,False,False,False,False,True,False,False,True,False,False,False,False
3141,5029753596,Woodies Magic Mile,False,1.5880999999999998,3.2953424427512963,10.7,0,19,3,0,0,0,0,0,18,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True
782,5021755292,Morning Run - RunWest - 59:17,False,11.9974,4.942737593145182,77.0,6,6,3,0,0,0,0,0,29,0,0,0,0,0,0,6,False,False,False,False,False,False,True,True,False,False,False,False,False
4344,5021863659,Run West 12km,False,12.0054,3.6775117863628033,115.7,6,6,3,0,0,0,0,0,13,0,0,0,0,0,0,6,False,False,False,False,False,False,True,True,False,False,False,False,False
784,4974789378,Morning Run - Cooks River Parkrun - 23:52,True,4.9734,4.802214447527513,31.0,5,8,3,1,0,0,0,0,41,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
786,4896572111,Morning Run - Cooks River Parkrun - 22:46,True,5.0246,4.5509426952725915,28.0,5,8,3,1,0,0,0,0,41,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
931,4896460556,Cooks parkrun woodies takeover,True,4.9393,4.450698142111905,16.0,5,8,3,1,0,0,0,0,30,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
3142,4896214439,Striders Homebush 10K,False,10.1116,3.695425715679681,42.0,5,7,3,0,0,0,0,0,21,0,1,0,0,0,0,5,False,False,False,False,False,True,False,False,True,False,False,False,False
932,4855323741,Cooks parkrun ,True,4.963,4.4731009470078575,15.9,5,8,2,1,0,0,0,0,14,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
788,4855342876,Cooks River Parkrun - 24:44,True,4.9988,4.961190685764583,41.0,5,8,2,1,0,0,0,0,27,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
790,4820164345,Morning Run - Woodstock 7km Bay Run Time Trial,False,6.8787,4.94279442336488,26.0,6,7,2,0,0,0,0,0,46,0,0,0,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
3143,4820093324,Woodstock Bay Run Race,False,6.9155,3.7379799002241345,25.2,6,7,2,0,0,0,0,0,22,0,0,0,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
792,4814267690,Morning Run - Mosman Parkrun - 23:37,True,4.8849,4.824390809774338,41.0,5,7,2,1,0,0,0,0,36,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,True,False,False,False,False
794,4777164878,Morning Run - Cooks River Parkrun - 24:13,True,5.010800000000001,4.842872728240334,27.0,5,8,2,1,0,0,0,0,41,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
4345,4741863194,5km Community Track Race,False,5.2067,3.4250741032387757,93.9,5,17,2,0,0,0,0,0,24,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
3144,4740531631,Striders Lane Cove 10K,False,10.0226,3.912823685138254,115.1,5,7,2,0,0,0,0,0,22,0,1,0,0,0,0,5,False,False,False,False,False,True,False,False,True,False,False,False,False
796,4740482710,Sun Run - Dee Why to Manly - 50:38,False,10.0757,5.0319084530107085,86.0,5,6,2,0,0,0,0,0,34,0,1,0,0,0,0,5,False,False,False,False,False,True,False,True,False,False,False,False,False
797,4702207197,Morning Run - Cooks River Parkrun - 22:51,True,5.0305,4.542292018686015,23.0,5,8,1,1,0,0,0,0,41,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
933,4701925683,Cooks parkrun 6th birthday ,True,4.979100000000001,4.472026403700802,16.0,5,8,1,1,0,0,0,0,27,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
798,4664259488,Morning Run - Cooks River Parkrun - 23:03,True,5.0093000000000005,4.601441319146387,23.0,5,8,1,1,0,0,0,0,41,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
934,4664234426,Cooks parkrun,True,4.9505,4.423795576204424,15.9,5,8,1,1,0,0,0,0,13,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
4346,4628179100,Duathlon: 2nd run leg,False,3.8873,3.687220778775328,111.1,5,21,1,0,0,0,0,0,21,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
4347,4628178984,Duathlon: 1st run leg ,False,3.5926,3.618549240104659,104.2,5,20,1,0,0,0,0,0,22,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
935,4626246787,Greenway parkrun,True,5.004,4.293232081001865,0.0,5,8,1,1,0,0,0,0,16,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
936,4550961250,Bega parkrun,True,4.974399999999999,4.409241985633109,15.6,5,8,1,1,0,0,0,0,12,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
799,4551128161,Morning Run - Greenway Parkrun - 22:04,True,5.0131000000000006,4.415099107006309,2.0,5,8,1,1,0,0,0,0,38,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
4348,4550921226,Greenway Park Run (officially 17.46),True,5.0022,3.54843868697773,0.0,5,8,1,1,0,0,0,0,36,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
800,4517139143,Morning Run - Cooks River Parkrun ,True,5.0258,4.520010081313754,23.0,5,8,12,1,0,0,0,0,34,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
801,4513818636,Morning Run - Christmas Day Cooks River Parkrun,True,5.021100000000001,4.527560361939282,27.0,4,8,12,1,0,0,0,0,47,1,0,0,0,0,0,4,False,False,False,False,True,False,False,False,False,True,False,False,False
937,4513891173,Christmas parkrun,True,4.9639,4.445429333118449,16.0,4,8,12,1,0,0,0,0,17,1,0,0,0,0,0,4,False,False,False,False,True,False,False,False,False,True,False,False,False
938,4492980577,SMC half,False,21.02,4.94291151284491,39.2,6,6,12,0,0,1,0,0,8,0,0,1,0,0,0,6,False,False,False,False,False,False,True,True,False,False,False,False,False
939,4488528490,Parkrun is back!,True,4.9673,4.408833772874599,15.9,5,8,12,1,0,0,0,0,16,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
802,4488609054,Morning Run - Cooks River Parkrun,True,4.992,4.503872863247864,28.0,5,8,12,1,0,0,0,0,33,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
940,4366938673,Stromlo 30km,False,29.8348,6.882901846166222,826.7,5,8,11,0,0,0,0,0,12,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
3145,4298655129,Striders Lane Cove 10K ,False,9.9918,3.833143177405472,114.2,5,7,11,0,0,0,0,0,23,0,1,0,0,0,0,5,False,False,False,False,False,True,False,False,True,False,False,False,False
805,4257409470,Evening Run - Woodstock 5km TT,False,4.956899999999999,4.391185351059466,26.0,3,18,10,0,0,0,0,0,30,1,0,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True
941,4257449609,TNT 5km time trial cooks parkrun,True,4.922899999999999,4.374115528110126,15.9,3,18,10,1,0,0,0,0,32,1,0,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True
4349,4257866218,Woodstock Runners 5K TT substitute ,False,4.9592,3.636339194493736,16.5,3,18,10,0,0,0,0,0,35,1,0,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True
4350,4235828110,Community 10 (Track) race ,False,10.4125,3.532613045218087,260.5,5,18,10,0,0,0,0,0,26,0,1,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
942,4208529191,Sri Chinmoy Half,False,21.1377,5.118027663053848,115.5,6,7,10,0,0,1,0,0,16,0,0,1,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
3146,4203887752,Richmond Harriers Turbo Tiger round 2 - 1500m - 4:44 ,False,1.4765,3.2057794333446217,21.8,5,8,10,0,0,0,0,0,53,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
4351,4173239452,Unofficial Santos Invitational X Country Race ,False,4.381,3.70539450658145,99.7,5,7,10,0,0,0,0,0,46,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,True,False,False,False,False
807,4173486806,Morning Run - Tempe X-Country ,False,4.3795,4.772234273318872,21.0,5,7,10,0,0,0,0,0,30,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,True,False,False,False,False
3147,4142769484,Sydney Striders North Head 10K ,False,10.1485,3.6179402538963066,75.9,5,7,10,0,0,0,0,0,31,0,1,0,0,0,0,5,False,False,False,False,False,True,False,False,True,False,False,False,False
3148,4136229210,Richmond Harriers virtual track 3000m (~10:30 actual time),False,3.1234,3.3243687434633196,144.5,3,19,10,0,0,0,0,0,58,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True
4352,4085004729,BRATS Duathlon: 2.5k Run ,False,2.6749,3.725995987388937,4.8,6,12,9,0,0,0,0,0,25,0,0,0,0,0,0,6,False,False,False,False,False,False,True,False,False,False,False,False,True
4353,4085004728,BRATs Duathlon: 5k Run,False,5.317699999999999,3.673267264669563,9.5,6,11,9,0,0,0,0,0,22,1,0,0,0,0,0,6,False,False,False,False,False,False,True,False,False,False,False,False,True
809,4046513018,Afternoon Run - 4k Cross Country ,False,3.8902,4.759823830822751,8.0,5,14,9,0,0,0,0,0,33,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
811,4046471348,Afternoon Run - 2k Cross Country ,False,1.9839,6.409933296369105,3.0,5,14,9,0,0,0,0,0,33,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
3149,4046181393,Richmond Harriers Virtual 5000m Round 3 - Bay Run,False,4.9931,3.648368081285507,3.7,5,10,9,0,0,0,0,0,49,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,True,False
4354,4013286393,St George Athletics X Country ( Darren’s revenge).,False,3.9263,3.5402287140564908,5.3,5,14,9,0,0,0,0,0,50,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
813,4013303491,Afternoon Run - 4K Cross Country ,False,3.8915,4.715405370679687,3.0,5,14,9,0,0,0,0,0,33,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
815,4013219161,Afternoon Run - 2k Cross Country ,False,1.9742,6.5174078951811705,2.0,5,14,9,0,0,0,0,0,33,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
3150,4011995275,Striders Lane Cove 10K ,False,9.9838,3.874610201860347,115.0,5,7,9,0,0,0,0,0,23,0,1,0,0,0,0,5,False,False,False,False,False,True,False,False,True,False,False,False,False
3151,3979765434,Richmond Harriers Virtual 5k round 2 ,False,5.0333000000000006,3.662275909111981,6.7,5,10,8,0,0,0,0,0,37,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,True,False
4355,3947655726,St George Athletics X Country ,False,3.9451,3.569829239647495,6.0,5,14,8,0,0,0,0,0,30,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
